frame_idx,x_pred,y_pred,dx,dir_label
83,635.7510375976562,277.72222900390625,4.48211669921875,SAGA GIDIYOR
84,640.233154296875,269.1773986816406,4.38616943359375,SAGA GIDIYOR
85,644.6193237304688,262.0308837890625,3.79522705078125,SAGA GIDIYOR
86,648.41455078125,256.7098999023437,3.7066650390625,SAGA GIDIYOR
87,652.1212158203125,252.7007751464844,2.874267578125,SAGA GIDIYOR
88,654.9954833984375,250.302490234375,2.02227783203125,SAGA GIDIYOR
89,657.0177612304688,249.3043212890625,1.22601318359375,SAGA GIDIYOR
90,658.2437744140625,249.49679565429688,0.5308837890625,SAGA GIDIYOR
91,658.774658203125,250.663330078125,0.2171630859375,SAGA GIDIYOR
92,658.9918212890625,252.52005004882807,-0.38787841796875,SOLA GIDIYOR
93,658.6039428710938,255.09600830078125,-1.07806396484375,SOLA GIDIYOR
94,657.52587890625,258.37066650390625,-2.3153076171875,SOLA GIDIYOR
95,655.2105712890625,262.65045166015625,-4.86199951171875,SOLA GIDIYOR
96,650.3485717773438,268.6922607421875,-5.86920166015625,SOLA GIDIYOR
97,644.4793701171875,276.16864013671875,-8.32196044921875,SOLA GIDIYOR
98,636.1574096679688,285.96893310546875,-10.30859375,SOLA GIDIYOR
99,625.8488159179688,297.9986572265625,-13.14788818359375,SOLA GIDIYOR
100,612.700927734375,311.884521484375,-16.71661376953125,SOLA GIDIYOR
101,595.9843139648438,326.1581420898437,-24.40460205078125,SOLA GIDIYOR
102,571.5797119140625,340.86309814453125,-32.10369873046875,SOLA GIDIYOR
103,539.4760131835938,354.81353759765625,-39.0618896484375,SOLA GIDIYOR
104,500.41412353515625,365.9960632324219,-44.04327392578125,SOLA GIDIYOR
105,456.370849609375,370.92919921875,-44.94781494140619,SOLA GIDIYOR
106,411.4230346679688,368.9405822753906,-40.4700927734375,SOLA GIDIYOR
107,370.9529418945313,358.8624267578125,-36.37716674804693,SOLA GIDIYOR
108,334.5757751464844,342.5977783203125,-29.592498779296875,SOLA GIDIYOR
109,304.9832763671875,324.3145751953125,-19.97442626953125,SOLA GIDIYOR
110,285.00885009765625,309.127685546875,-13.804931640625,SOLA GIDIYOR
111,271.20391845703125,296.51141357421875,-11.13629150390625,SOLA GIDIYOR
112,260.067626953125,285.22003173828125,-9.28533935546875,SOLA GIDIYOR
113,250.78228759765625,275.41046142578125,-7.4534759521484375,SOLA GIDIYOR
114,243.3288116455078,267.1437072753906,-5.3626708984375,SOLA GIDIYOR
115,237.9661407470703,260.4798889160156,-3.812728881835909,SOLA GIDIYOR
116,234.1534118652344,255.2938537597656,-2.3199157714844034,SOLA GIDIYOR
117,231.83349609375,251.2939453125,-1.35955810546875,SOLA GIDIYOR
118,230.47393798828125,248.45803833007807,-0.52545166015625,SOLA GIDIYOR
119,229.948486328125,246.4398193359375,-0.09861755371090908,SOLA GIDIYOR
120,229.8498687744141,245.455322265625,0.4444427490234091,SAGA GIDIYOR
121,230.2943115234375,245.66049194335935,1.2354736328125,SAGA GIDIYOR
122,231.52978515625,247.26638793945312,2.22222900390625,SAGA GIDIYOR
123,233.75201416015625,250.2738342285156,3.0924072265625,SAGA GIDIYOR
124,236.84442138671875,254.7491149902344,3.9845428466796875,SAGA GIDIYOR
125,240.82896423339844,260.1855773925781,4.7668609619140625,SAGA GIDIYOR
126,245.5958251953125,266.7841796875,6.0426788330078125,SAGA GIDIYOR
127,251.6385040283203,274.7987060546875,7.9467620849609375,SAGA GIDIYOR
128,259.58526611328125,285.05816650390625,11.788360595703125,SAGA GIDIYOR
129,271.3736267089844,298.17120361328125,17.053558349609318,SAGA GIDIYOR
130,288.4271850585937,313.7138671875,22.849365234375057,SAGA GIDIYOR
131,311.27655029296875,330.9083251953125,29.27410888671875,SAGA GIDIYOR
132,340.5506591796875,347.4442443847656,36.15667724609381,SAGA GIDIYOR
133,376.7073364257813,360.9156799316406,42.5057373046875,SAGA GIDIYOR
134,419.2130737304688,369.2091064453125,45.87359619140619,SAGA GIDIYOR
135,465.086669921875,370.118896484375,41.869140625,SAGA GIDIYOR
136,506.955810546875,364.2430114746094,35.87548828125,SAGA GIDIYOR
137,542.831298828125,352.7247009277344,28.72467041015625,SAGA GIDIYOR
138,571.5559692382812,338.8468017578125,22.712158203125,SAGA GIDIYOR
139,594.2681274414062,324.6386108398437,16.245361328125,SAGA GIDIYOR
140,610.5134887695312,311.60211181640625,11.463134765625,SAGA GIDIYOR
141,621.9766235351562,299.32537841796875,7.958740234375,SAGA GIDIYOR
142,629.9353637695312,287.96490478515625,5.820556640625,SAGA GIDIYOR
143,635.7559204101562,277.7855224609375,4.54437255859375,SAGA GIDIYOR
144,640.30029296875,269.1698303222656,4.3887939453125,SAGA GIDIYOR
145,644.6890869140625,261.99237060546875,3.73828125,SAGA GIDIYOR
146,648.4273681640625,256.6643981933594,3.66583251953125,SAGA GIDIYOR
147,652.0932006835938,252.69369506835935,2.8802490234375,SAGA GIDIYOR
148,654.9734497070312,250.2956085205078,2.1434326171875,SAGA GIDIYOR
149,657.1168823242188,249.2171936035156,1.12847900390625,SAGA GIDIYOR
150,658.245361328125,249.42984008789065,0.4564208984375,SAGA GIDIYOR
151,658.7017822265625,250.623779296875,0.296142578125,SAGA GIDIYOR
152,658.9979248046875,252.43313598632807,-0.22564697265625,SOLA GIDIYOR
153,658.7722778320312,254.93392944335935,-1.10064697265625,SOLA GIDIYOR
154,657.671630859375,258.2098693847656,-2.6590576171875,SOLA GIDIYOR
155,655.0125732421875,262.6389465332031,-4.427001953125,SOLA GIDIYOR
156,650.5855712890625,268.5846252441406,-5.983642578125,SOLA GIDIYOR
157,644.6019287109375,276.1209716796875,-8.25244140625,SOLA GIDIYOR
158,636.3494873046875,285.89959716796875,-10.22979736328125,SOLA GIDIYOR
159,626.1196899414062,297.9017028808594,-13.2967529296875,SOLA GIDIYOR
160,612.8229370117188,311.8940124511719,-17.2298583984375,SOLA GIDIYOR
161,595.5930786132812,326.50201416015625,-23.806396484375,SOLA GIDIYOR
162,571.7866821289062,340.97869873046875,-32.24176025390625,SOLA GIDIYOR
163,539.544921875,354.96881103515625,-39.08233642578119,SOLA GIDIYOR
164,500.4625854492188,366.0914916992188,-44.09442138671881,SOLA GIDIYOR
165,456.3681640625,370.9959716796875,-44.96002197265625,SOLA GIDIYOR
166,411.40814208984375,369.1031494140625,-40.51751708984375,SOLA GIDIYOR
167,370.890625,358.9619140625,-36.324249267578125,SOLA GIDIYOR
168,334.5663757324219,342.656982421875,-29.596343994140625,SOLA GIDIYOR
169,304.97003173828125,324.36505126953125,-19.940948486328125,SOLA GIDIYOR
170,285.0290832519531,309.22821044921875,-13.784149169921875,SOLA GIDIYOR
171,271.24493408203125,296.5633850097656,-11.161224365234375,SOLA GIDIYOR
172,260.0837097167969,285.22821044921875,-9.284149169921875,SOLA GIDIYOR
173,250.799560546875,275.3958740234375,-7.475128173828125,SOLA GIDIYOR
174,243.32443237304688,267.1121826171875,-5.403167724609375,SOLA GIDIYOR
175,237.9212646484375,260.4115905761719,-3.83514404296875,SOLA GIDIYOR
176,234.08612060546875,255.23545837402344,-2.262130737304659,SOLA GIDIYOR
177,231.8239898681641,251.1400146484375,-1.3788452148437784,SOLA GIDIYOR
178,230.4451446533203,248.28790283203125,-0.5923309326171875,SOLA GIDIYOR
179,229.85281372070312,246.31072998046875,-0.11999511718752842,SOLA GIDIYOR
180,229.7328186035156,245.3514709472656,0.4427185058594034,SAGA GIDIYOR
181,230.175537109375,245.61187744140625,1.2976379394530682,SAGA GIDIYOR
182,231.47317504882807,247.25738525390625,2.2645263671875284,SAGA GIDIYOR
183,233.7377014160156,250.31076049804688,3.13275146484375,SAGA GIDIYOR
184,236.87045288085935,254.8199005126953,4.042175292968722,SAGA GIDIYOR
185,240.91262817382807,260.232421875,4.708312988281278,SAGA GIDIYOR
186,245.62094116210935,266.91070556640625,6.061004638671903,SAGA GIDIYOR
187,251.68194580078125,274.9967956542969,8.08050537109375,SAGA GIDIYOR
188,259.762451171875,285.2652587890625,11.88116455078125,SAGA GIDIYOR
189,271.64361572265625,298.324951171875,17.00799560546875,SAGA GIDIYOR
190,288.651611328125,313.8203430175781,22.7510986328125,SAGA GIDIYOR
191,311.4027099609375,330.9037170410156,29.129150390625,SAGA GIDIYOR
192,340.5318603515625,347.5093994140625,36.37249755859375,SAGA GIDIYOR
193,376.90435791015625,360.8347778320313,42.38146972656256,SAGA GIDIYOR
194,419.2858276367188,369.0762939453125,45.6876220703125,SAGA GIDIYOR
195,464.9734497070313,370.0089721679688,41.7567138671875,SAGA GIDIYOR
196,506.7301635742188,364.2355346679688,35.99707031249994,SAGA GIDIYOR
197,542.7272338867188,352.6967163085937,28.743408203125,SAGA GIDIYOR
198,571.4706420898438,338.82196044921875,22.6104736328125,SAGA GIDIYOR
199,594.0811157226562,324.6825256347656,16.3466796875,SAGA GIDIYOR
200,610.4277954101562,311.5841064453125,11.921142578125,SAGA GIDIYOR
201,622.3489379882812,298.9296264648437,7.55499267578125,SAGA GIDIYOR
202,629.9039306640625,287.677734375,5.59552001953125,SAGA GIDIYOR
203,635.4994506835938,277.64288330078125,4.5123291015625,SAGA GIDIYOR
204,640.0117797851562,269.1356201171875,4.35296630859375,SAGA GIDIYOR
205,644.36474609375,262.0480041503906,3.896240234375,SAGA GIDIYOR
206,648.260986328125,256.6979675292969,3.70550537109375,SAGA GIDIYOR
207,651.9664916992188,252.7432861328125,2.96917724609375,SAGA GIDIYOR
208,654.9356689453125,250.35118103027344,2.15924072265625,SAGA GIDIYOR
209,657.0949096679688,249.2928771972656,1.084716796875,SAGA GIDIYOR
210,658.1796264648438,249.546142578125,0.47100830078125,SAGA GIDIYOR
211,658.650634765625,250.75241088867188,0.25341796875,SAGA GIDIYOR
212,658.904052734375,252.59860229492188,-0.0499267578125,SOLA GIDIYOR
213,658.8541259765625,255.00894165039065,-1.040771484375,SOLA GIDIYOR
214,657.8133544921875,258.2505187988281,-2.52197265625,SOLA GIDIYOR
215,655.2913818359375,262.5746765136719,-4.8680419921875,SOLA GIDIYOR
216,650.42333984375,268.6010131835937,-5.9945068359375,SOLA GIDIYOR
217,644.4288330078125,276.14471435546875,-8.40887451171875,SOLA GIDIYOR
218,636.0199584960938,286.0502319335937,-9.98028564453125,SOLA GIDIYOR
219,626.0396728515625,297.9840087890625,-13.09307861328125,SOLA GIDIYOR
220,612.9465942382812,311.882080078125,-17.41552734375,SOLA GIDIYOR
221,595.5310668945312,326.47900390625,-24.13629150390625,SOLA GIDIYOR
222,571.394775390625,341.10626220703125,-32.07611083984375,SOLA GIDIYOR
223,539.3186645507812,355.0330810546875,-38.992431640625,SOLA GIDIYOR
224,500.32623291015625,366.1190185546875,-43.99108886718744,SOLA GIDIYOR
225,456.3351440429688,370.9508666992188,-44.82006835937506,SOLA GIDIYOR
226,411.51507568359375,368.786376953125,-40.5657958984375,SOLA GIDIYOR
227,370.94927978515625,358.71026611328125,-36.42755126953125,SOLA GIDIYOR
228,334.521728515625,342.4271850585937,-29.67291259765625,SOLA GIDIYOR
229,304.84881591796875,324.172119140625,-19.900787353515625,SOLA GIDIYOR
230,284.9480285644531,309.1051940917969,-13.719451904296875,SOLA GIDIYOR
231,271.22857666015625,296.5116577148437,-11.134765625,SOLA GIDIYOR
232,260.09381103515625,285.1965026855469,-9.311752319335938,SOLA GIDIYOR
233,250.7820587158203,275.3910522460937,-7.4471282958984375,SOLA GIDIYOR
234,243.33493041992188,267.141357421875,-5.381256103515625,SOLA GIDIYOR
235,237.95367431640625,260.4917297363281,-3.774932861328182,SOLA GIDIYOR
236,234.17874145507807,255.3340606689453,-2.273651123046818,SOLA GIDIYOR
237,231.90509033203125,251.31732177734372,-1.36944580078125,SOLA GIDIYOR
238,230.53564453125,248.4468994140625,-0.58172607421875,SOLA GIDIYOR
239,229.95391845703125,246.4517822265625,-0.12673950195318184,SOLA GIDIYOR
240,229.82717895507807,245.511962890625,0.38882446289068184,SAGA GIDIYOR
241,230.21600341796875,245.84788513183597,1.36016845703125,SAGA GIDIYOR
242,231.576171875,247.49148559570312,2.3245849609375,SAGA GIDIYOR
243,233.9007568359375,250.5152587890625,3.1806335449218466,SAGA GIDIYOR
244,237.08139038085935,254.9591064453125,4.052886962890653,SAGA GIDIYOR
245,241.13427734375,260.317138671875,4.696426391601591,SAGA GIDIYOR
246,245.8307037353516,266.9329528808594,5.9853515625,SAGA GIDIYOR
247,251.8160552978516,274.9315795898437,7.963516235351534,SAGA GIDIYOR
248,259.7795715332031,285.1160888671875,11.813995361328125,SAGA GIDIYOR
249,271.59356689453125,298.04180908203125,16.844970703125,SAGA GIDIYOR
250,288.43853759765625,313.4803466796875,22.56622314453125,SAGA GIDIYOR
251,311.0047607421875,330.59649658203125,29.0859375,SAGA GIDIYOR
252,340.0906982421875,347.2437438964844,36.1600341796875,SAGA GIDIYOR
253,376.250732421875,360.75531005859375,42.45941162109381,SAGA GIDIYOR
254,418.7101440429688,369.1979370117188,45.90319824218744,SAGA GIDIYOR
255,464.61334228515625,370.2411193847656,42.04876708984375,SAGA GIDIYOR
256,506.662109375,364.44677734375,36.1591796875,SAGA GIDIYOR
257,542.8212890625,352.80352783203125,28.7669677734375,SAGA GIDIYOR
258,571.5882568359375,338.8358764648437,22.6636962890625,SAGA GIDIYOR
259,594.251953125,324.6107788085937,16.38067626953125,SAGA GIDIYOR
260,610.6326293945312,311.44384765625,11.73736572265625,SAGA GIDIYOR
261,622.3699951171875,298.85015869140625,7.6082763671875,SAGA GIDIYOR
262,629.978271484375,287.597412109375,5.53399658203125,SAGA GIDIYOR
263,635.5122680664062,277.6075744628906,4.441650390625,SAGA GIDIYOR
264,639.9539184570312,269.1680603027344,4.54766845703125,SAGA GIDIYOR
265,644.5015869140625,262.0190734863281,3.86956787109375,SAGA GIDIYOR
266,648.3711547851562,256.71978759765625,3.56939697265625,SAGA GIDIYOR
267,651.9405517578125,252.8472595214844,2.95855712890625,SAGA GIDIYOR
268,654.8991088867188,250.44400024414065,2.13922119140625,SAGA GIDIYOR
269,657.038330078125,249.396240234375,1.33056640625,SAGA GIDIYOR
270,658.368896484375,249.4906463623047,0.50341796875,SAGA GIDIYOR
271,658.872314453125,250.63156127929688,0.22528076171875,SAGA GIDIYOR
272,659.0975952148438,252.42901611328125,-0.38726806640625,SOLA GIDIYOR
273,658.7103271484375,254.9666748046875,-1.2147216796875,SOLA GIDIYOR
274,657.49560546875,258.3089904785156,-2.75811767578125,SOLA GIDIYOR
275,654.7374877929688,262.81646728515625,-4.35064697265625,SOLA GIDIYOR
276,650.3868408203125,268.7691650390625,-5.78643798828125,SOLA GIDIYOR
277,644.6004028320312,276.2041015625,-8.2828369140625,SOLA GIDIYOR
278,636.3175659179688,285.9511108398437,-10.5098876953125,SOLA GIDIYOR
279,625.8076782226562,298.09832763671875,-13.18927001953125,SOLA GIDIYOR
280,612.618408203125,312.03912353515625,-16.5196533203125,SOLA GIDIYOR
281,596.0987548828125,326.21734619140625,-24.05755615234375,SOLA GIDIYOR
282,572.0411987304688,340.7552490234375,-32.412841796875,SOLA GIDIYOR
283,539.6283569335938,354.79791259765625,-39.13092041015625,SOLA GIDIYOR
284,500.4974365234375,365.9907836914063,-44.071044921875,SOLA GIDIYOR
285,456.4263916015625,370.961669921875,-44.947021484375,SOLA GIDIYOR
286,411.4793701171875,368.9971923828125,-40.53143310546869,SOLA GIDIYOR
287,370.9479370117188,358.85675048828125,-36.43487548828131,SOLA GIDIYOR
288,334.5130615234375,342.4892578125,-29.7110595703125,SOLA GIDIYOR
289,304.802001953125,324.18377685546875,-19.88092041015625,SOLA GIDIYOR
290,284.92108154296875,309.02789306640625,-13.77752685546875,SOLA GIDIYOR
291,271.1435546875,296.438232421875,-11.1273193359375,SOLA GIDIYOR
292,260.0162353515625,285.1595764160156,-9.240753173828097,SOLA GIDIYOR
293,250.7754821777344,275.4008483886719,-7.363159179687528,SOLA GIDIYOR
294,243.41232299804688,267.1146240234375,-5.431732177734375,SOLA GIDIYOR
295,237.9805908203125,260.4316711425781,-3.8286285400390625,SOLA GIDIYOR
296,234.15196228027344,255.30699157714844,-2.2879180908203125,SOLA GIDIYOR
297,231.86404418945312,251.28802490234372,-1.379486083984375,SOLA GIDIYOR
298,230.48455810546875,248.4911956787109,-0.5046386718750284,SOLA GIDIYOR
299,229.97991943359372,246.4954833984375,-0.08418273925775566,SOLA GIDIYOR
300,229.89573669433597,245.51922607421875,0.4636077880859091,SAGA GIDIYOR
301,230.35934448242188,245.74755859375,1.2625579833984375,SAGA GIDIYOR
302,231.6219024658203,247.35952758789065,2.2380981445312784,SAGA GIDIYOR
303,233.8600006103516,250.36724853515625,3.046127319335909,SAGA GIDIYOR
304,236.9061279296875,254.86782836914065,4.0293121337890625,SAGA GIDIYOR
305,240.93544006347656,260.31463623046875,4.843170166015625,SAGA GIDIYOR
306,245.7786102294922,266.9106750488281,6.044052124023409,SAGA GIDIYOR
307,251.8226623535156,274.9335021972656,7.974334716796903,SAGA GIDIYOR
308,259.7969970703125,285.12188720703125,11.75347900390625,SAGA GIDIYOR
309,271.55047607421875,298.2092590332031,16.999114990234375,SAGA GIDIYOR
310,288.5495910644531,313.69775390625,22.773956298828125,SAGA GIDIYOR
311,311.32354736328125,330.81256103515625,29.0726318359375,SAGA GIDIYOR
312,340.39617919921875,347.38543701171875,36.25103759765625,SAGA GIDIYOR
313,376.647216796875,360.857177734375,42.42974853515631,SAGA GIDIYOR
314,419.0769653320313,369.1556396484375,45.7972412109375,SAGA GIDIYOR
315,464.8742065429688,370.0824279785156,41.71728515625,SAGA GIDIYOR
316,506.5914916992188,364.43072509765625,36.10333251953119,SAGA GIDIYOR
317,542.69482421875,352.9071960449219,28.88226318359375,SAGA GIDIYOR
318,571.5770874023438,338.956787109375,22.72259521484375,SAGA GIDIYOR
319,594.2996826171875,324.68408203125,16.34771728515625,SAGA GIDIYOR
320,610.6473999023438,311.52001953125,11.40374755859375,SAGA GIDIYOR
321,622.0511474609375,299.2352905273437,7.9527587890625,SAGA GIDIYOR
322,630.00390625,287.8484802246094,5.76422119140625,SAGA GIDIYOR
323,635.7681274414062,277.68603515625,4.4522705078125,SAGA GIDIYOR
324,640.2203979492188,269.1610412597656,4.562255859375,SAGA GIDIYOR
325,644.7826538085938,261.886962890625,3.669189453125,SAGA GIDIYOR
326,648.4518432617188,256.59307861328125,3.5179443359375,SAGA GIDIYOR
327,651.9697875976562,252.6972503662109,2.79119873046875,SAGA GIDIYOR
328,654.760986328125,250.37908935546875,1.9267578125,SAGA GIDIYOR
329,656.687744140625,249.48654174804688,1.25927734375,SAGA GIDIYOR
330,657.947021484375,249.68896484375,0.57708740234375,SAGA GIDIYOR
331,658.5241088867188,250.8649139404297,0.34716796875,SAGA GIDIYOR
332,658.8712768554688,252.65701293945312,-0.212158203125,SOLA GIDIYOR
333,658.6591186523438,255.14724731445312,-1.04656982421875,SOLA GIDIYOR
334,657.612548828125,258.3857421875,-2.3236083984375,SOLA GIDIYOR
335,655.2889404296875,262.6189270019531,-4.81842041015625,SOLA GIDIYOR
336,650.4705200195312,268.6144104003906,-6.030029296875,SOLA GIDIYOR
337,644.4404907226562,276.114501953125,-8.21990966796875,SOLA GIDIYOR
338,636.2205810546875,285.8667297363281,-10.58709716796875,SOLA GIDIYOR
339,625.6334838867188,298.0133361816406,-12.81549072265625,SOLA GIDIYOR
340,612.8179931640625,311.80914306640625,-17.46881103515625,SOLA GIDIYOR
341,595.3491821289062,326.44927978515625,-23.8577880859375,SOLA GIDIYOR
342,571.4913940429688,340.8726806640625,-32.05767822265625,SOLA GIDIYOR
343,539.4337158203125,354.8031616210937,-39.0328369140625,SOLA GIDIYOR
344,500.40087890625,365.9385681152344,-43.99627685546869,SOLA GIDIYOR
345,456.4046020507813,370.8577270507813,-44.9703369140625,SOLA GIDIYOR
346,411.4342651367188,368.9529418945313,-40.49114990234381,SOLA GIDIYOR
347,370.943115234375,358.87109375,-36.34124755859375,SOLA GIDIYOR
348,334.60186767578125,342.59820556640625,-29.609466552734375,SOLA GIDIYOR
349,304.9924011230469,324.306396484375,-19.971771240234375,SOLA GIDIYOR
350,285.0206298828125,309.20587158203125,-13.76568603515625,SOLA GIDIYOR
351,271.25494384765625,296.566650390625,-11.14495849609375,SOLA GIDIYOR
352,260.1099853515625,285.244140625,-9.28802490234375,SOLA GIDIYOR
353,250.82196044921875,275.4308776855469,-7.4226226806640625,SOLA GIDIYOR
354,243.3993377685547,267.1047668457031,-5.446762084960966,SOLA GIDIYOR
355,237.95257568359372,260.399658203125,-3.792022705078125,SOLA GIDIYOR
356,234.1605529785156,255.22032165527344,-2.3000640869140057,SOLA GIDIYOR
357,231.8604888916016,251.12368774414065,-1.4172210693359943,SOLA GIDIYOR
358,230.4432678222656,248.27230834960935,-0.5782623291015057,SOLA GIDIYOR
359,229.8650054931641,246.2754821777344,,DURAGAN
