frame_idx,x_pred,y_pred
788,418.3031005859375,263.0288391113281
789,412.7124328613281,263.53753662109375
790,407.32666015625,263.9479064941406
791,402.14208984375,264.2849426269531
792,397.20172119140625,264.553955078125
793,392.4593505859375,264.7597351074219
794,387.930908203125,264.8858642578125
795,383.60357666015625,264.9066162109375
796,379.5262451171875,264.8749694824219
797,375.73040771484375,264.7796630859375
798,372.2601318359375,264.62994384765625
799,369.1990661621094,264.4664001464844
800,366.5693054199219,264.30511474609375
801,364.47723388671875,264.1930847167969
