frame,t,cx,cy,cx_smooth,cy_smooth,speed_px_s,ax_px_s2,ay_px_s2
202,3.3703010199742223,436.52532958984375,531.9076538085938,402.9243071428343,529.1130616300467,522.961645087423,3043.3867801430424,165.7547450307984
203,3.3869856784889465,447.8975524902344,532.6024017333984,411.91895621231436,529.8109296507171,570.2432947897901,3232.4283406652576,342.5576660488314
204,3.4036703370036703,461.75917053222656,534.2352600097656,421.88699907629683,530.6957957225268,631.4004394393177,3415.719108861311,337.52533888440803
205,3.420354995518394,477.0180358886719,535.1612548828125,432.91320643877185,531.588887554584,684.7675835262778,3172.0650549063503,242.44921451418486
206,3.437039654033118,491.6128387451172,536.9162902832031,444.65313290004093,532.6543681003078,737.5557607025743,2930.5231564091773,115.91080802652186
207,3.4537243125478416,508.5854034423828,537.5666046142578,457.43958700850936,533.6368154030979,782.541887222614,2781.403328160868,464.00882611783095
208,3.470408971062566,523.6538391113281,539.1627807617188,470.68243742907316,534.7420084748221,831.3715302616339,2949.8769429282474,756.8537891658243
209,3.4870936295772896,542.5857086181641,542.0390777587891,485.0630916668914,536.2014223316155,882.8509198934082,2963.6446585170197,378.34795317928047
210,3.5037782880920134,559.7299499511719,543.5563812255859,499.99646332374755,537.6724141104096,931.0162888254167,2929.975082807079,120.5312460178302
211,3.520462946606737,579.9473876953125,545.2469635009766,515.9866481980606,539.1873239885231,980.5540709829422,2600.4347431499446,16.616928424723028
212,3.537147605121461,598.9186553955078,546.9358673095703,532.5730496375501,540.7370326527325,1017.4724104981814,2588.1649989106263,-304.1216721177957
213,3.553832263636185,618.7368927001953,548.0105133056641,549.8058182500791,542.1917287833188,1065.7445128493262,2959.3669541986055,-298.66966646241826
214,3.570516922150909,640.9346618652344,548.5481262207031,568.0315869731103,543.4630082707956,1115.111394831684,2651.5275188416163,68.20200035331209
215,3.5872015806656328,662.4750366210938,550.4657745361328,586.920276902707,544.8635615238632,1154.1471335420795,2158.108580748798,96.47179883362196
216,3.603886239180357,684.5320434570312,551.8703918457031,606.4426302135719,546.2649275882312,1187.172888203806,1886.1961838747302,-122.75383116010016
217,3.62057089769508,706.4185485839844,553.1543731689453,626.4378138876544,547.6428167043741,1216.6542638988356,1685.1376431270328,-257.2902540008208
218,3.637255556209805,729.0186157226562,554.0795288085938,646.9539742546549,548.9301591252181,1242.7268535169032,1755.6026570994582,-426.72131336441385
219,3.653940214724528,751.3429565429688,554.9572448730469,667.8317707123176,550.1355762747838,1274.3042733838656,1753.072367250723,-301.7169353873462
220,3.670624873239252,775.77392578125,555.0588531494141,689.4202017261041,551.1202316497099,1300.5854450532179,1430.7305597854793,-86.99481601930074
221,3.687309531753976,798.2081604003906,556.9809265136719,711.1777934609614,552.2923706225023,1321.844757784029,1412.9226338180379,-414.9685575642434
222,3.7039941902687,822.6866455078125,556.8976898193359,733.4795638703316,553.213434461869,1347.084389940638,1657.8277810504587,-502.49881635312454
223,3.720678848783424,846.5673522949219,557.0817260742188,756.0971215552497,553.987092784339,1376.443643186992,1593.2081546913396,-188.55906138961905
224,3.737363507298148,872.5361938476562,557.7871246337891,779.384936013731,554.747099154229,1399.998197348998,1417.4317362884176,-117.35910393138215
225,3.754048165812872,896.4127807617188,558.3708648681641,802.7905049633287,555.471852297016,1423.5958319894291,1404.7501705393297,-328.3097807301758
226,3.7707328243275953,923.18115234375,558.8630065917969,826.868634439413,556.1500831559722,1446.5553729416943,1011.3178993821348,-591.0859807557885
227,3.78741748284232,947.7659301757812,558.3548431396484,851.0480935866867,556.5910351527075,1456.8928078258396,643.1839927544206,-516.9523278754557
228,3.8041021413570433,973.1998596191406,558.1102905273438,875.4784467931776,556.8948862276347,1467.7195078684613,506.49513016040146,-309.63597104592776
229,3.820786799871767,998.1955871582032,558.0933837890625,900.0218748661828,557.1345857399203,1473.6719780176868,341.45379455937655,-303.37709706764304
230,3.837471458386491,1023.1737365722656,557.9361877441406,924.6522472073993,557.2949061407644,1479.0360472684717,373.91524066589045,-342.6371654889304
231,3.854156116901215,1048.2703552246094,557.5219879150391,949.3758688108414,557.3403224956194,1486.1006196255244,182.56636956847797,-373.0969512815195
232,3.870840775415939,1073.7085571289062,557.2056884765625,974.2424064744544,557.3133956918081,1485.1286088185916,-238.59329109827377,-594.6005752194154
233,3.887525433930663,1097.6961364746094,556.3994750976562,998.9331524744855,557.1306115729777,1478.2646500501728,-263.40898514539003,-773.612311084243
234,3.9042100924453855,1122.1018371582031,554.8265075683594,1023.5668894112291,556.6697907720541,1476.6744587236292,-146.73821900048642,-572.4548178673246
235,3.92089475096011,1146.7180786132812,553.6182098388672,1048.1971272516396,556.0594745854168,1473.742362299752,-351.58011654119036,-307.3316065324724
236,3.937579409474834,1170.8513793945312,552.7058563232422,1072.727977680218,555.3887509329819,1465.2058528692041,-512.0990646653008,-246.32023506639302
237,3.954264067989558,1194.4361572265625,551.6755981445312,1097.0696135894868,554.6461203752918,1456.8996265868316,-641.6159691651119,-276.9464762932621
238,3.970948726504282,1218.3157348632812,550.5826721191406,1121.3188378442458,553.8334307240616,1444.1052969972525,-883.5232816023927,-271.74691854876437
239,3.9876333850190058,1240.8629150390625,549.2881927490234,1145.2276532832093,552.924383129054,1427.7573207916994,-951.0115817899496,-254.1580300762962
240,4.00431804353373,1263.7188110351562,548.1800537109375,1168.9258848335987,551.9755172454308,1412.7266552644458,-994.3465292904875,-443.1151372335057
241,4.021002702048453,1285.9301147460938,546.6961212158203,1192.3267308160978,550.9196380395086,1395.2710482014973,-1181.4391277985997,-588.1664067308416
242,4.037687360563178,1307.8216552734375,544.4423980712891,1215.4257157075658,549.6241900458648,1374.3379893216666,-1478.078449026376,-410.9045490129356
243,4.054372019077901,1328.8484497070312,542.8030548095703,1238.110262507459,548.2599629986059,1346.8012318868261,-1904.0899446336698,-181.17737651094467
244,4.071056677592625,1348.9573974609375,541.0367279052734,1260.2796894981548,546.8153159799394,1311.2934003736773,-2061.8229402800935,-432.5387168879124
245,4.087741336107349,1367.7490844726562,539.7314605712891,1281.773568493055,545.3985448982094,1279.172989651216,-1598.7451483257246,-544.3754006188105
246,4.104425994622073,1387.0947265625,536.0298461914062,1302.837800106944,543.5248051568487,1259.4319585996295,-1418.4848359943862,81.62691165383649
247,4.121110653136797,1406.9320678710938,535.5555725097656,1323.656653659774,541.9309586274321,1231.7703497110256,-2043.536471698666,322.4139650332095
248,4.13779531165152,1424.4554443359375,533.902099609375,1343.8164117950068,540.3251868238207,1190.5962612555966,-2470.2047855199708,-5.090130285150735
249,4.1544799701662445,1441.0555419921875,532.8111724853516,1363.264237834443,538.8223839561268,1149.6235116595137,-2348.9595940267245,-82.17548104695516
250,4.171164628680969,1457.1651611328125,530.3099670410156,1382.044422494117,537.1199005731046,1112.7032698315109,-2217.365327666612,115.10217672394629
251,4.187849287195692,1473.1034545898438,529.6319274902344,1400.2562289132625,535.6223059565306,1075.5719316988561,-2459.956621466459,25.379517187529927
252,4.204533945710416,1487.991943359375,527.7246856689453,1417.8033718024851,534.0427818990136,1030.8674753430673,-2792.2467068153783,-61.4201771600583
253,4.22121860422514,1501.3316650390625,526.0813140869141,1434.5090304498008,532.4504883365937,982.9665340793733,-2761.96672354803,207.17328010717938
254,4.237903262739864,1514.2294921875,524.6844024658203,1450.4531227973407,530.8972711624391,938.4591059047623,-2715.959957827421,161.62489088998018
255,4.254587921254588,1526.6192626953125,523.9577178955078,1465.6863507769351,529.5093605090528,892.2434781845483,-2785.2948911487256,66.198917980028
256,4.271272579769311,1537.647705078125,521.6212158203125,1480.0786216371732,527.9317315713048,845.7442790804633,-2892.8792604895716,349.10681453347115
257,4.287957238284036,1548.49658203125,521.4828033447266,1493.7622137159888,526.6419459259891,795.032244623039,-3200.622436030648,327.30732574485273
258,4.304641896798759,1557.365478515625,520.2068481445312,1506.482866675916,525.3549263696976,738.3846849753523,-3248.6890616287055,262.9092373312301
259,4.321326555313483,1565.4392700195312,519.2752532958984,1518.274147344639,524.1389917549378,686.2885095404142,-3160.3045391304877,185.88890958234242
260,4.338011213828207,1573.251708984375,518.7984008789062,1529.2696596725862,523.0708735797315,632.8591856568501,-3236.5621635516654,-17.436005918051706
261,4.354695872342931,1579.256591796875,516.931640625,1539.2670460974439,521.8430269887853,578.9944438192234,-3050.952561649974,268.1228369790433
262,4.371380530857655,1585.1943359375,516.4649200439453,1548.4525040654553,520.7674055998173,530.6861894430782,-3147.8418024864313,450.33220793845817
263,4.388065189372378,1590.5033569335938,516.1584777832031,1556.8626746390833,519.8456200364944,472.9167957607294,-3454.2203714956413,383.1365881472225
264,4.404749847887103,1593.2002563476562,515.4444580078125,1564.130190980798,518.9653876307581,414.7148248502193,-3445.998385446961,473.5334158421913
265,4.421434506401827,1596.5391845703125,515.5126495361328,1570.611989698701,518.274840011833,356.8832086794019,-3586.188711388293,468.9369483529065
266,4.43811916491655,1597.4056396484375,515.3539123535156,1575.9707196886486,517.6906544801695,294.0499426585954,-3800.622466383007,518.4231298083589
267,4.454803823431274,1597.9573364257812,515.3685150146484,1580.3680430360753,517.2262265870654,228.96463754023972,-3787.076142536661,607.7139747061777
268,4.471488481945998,1596.4238891601562,516.0610504150391,1583.5792122608916,516.9931913526601,166.36759832059354,-3749.358673611306,458.9262619126763
269,4.488173140460722,1595.2188720703125,516.2987823486328,1585.9071442227757,516.8543095518547,103.04668589264543,-3874.6240668357814,252.860898413979
270,4.504857798975446,1591.4351806640625,516.6165008544922,1587.0127515110332,516.8067478123822,36.80003316171766,-3997.68253725618,160.0359374689703
271,4.5215424574901695,1587.6080322265625,516.5927886962891,1587.1318076541393,516.7639559891636,30.505834695223783,-3904.699575926362,193.60456221256766
272,4.538227116004894,1581.4468994140625,516.9367065429688,1585.994826006124,516.7985060999247,93.6720769053069,-3571.3535651733955,668.3795051809832
273,4.554911774519617,1576.0634155273438,517.2518920898438,1584.0085439103682,516.8891832979085,151.2948335728156,-3404.0312241276747,1008.4351991070852
274,4.571596433034341,1568.9666137695312,520.1158294677734,1581.000157882201,517.5345125318815,210.53624072278652,-3503.8421669131694,483.141789672192
275,4.5882810915490655,1561.4736328125,520.5485229492188,1577.094852868261,518.137314615349,269.31909663273154,-3345.023138598338,150.75623190994793
276,4.604965750063789,1552.1401977539062,521.4932556152344,1572.10392184539,518.8085028153262,321.619860149976,-3341.407318427484,356.12922911222313
277,4.621650408578513,1543.8665161132812,522.5325622558594,1566.4564406989684,519.5533147034328,381.39961206107773,-3822.603217776965,528.7071658372981
278,4.638335067093236,1531.6091918945312,524.1819763183594,1559.4869909380811,520.4790470264181,450.3906170439288,-3725.2802184855864,250.2190857382093
279,4.655019725607961,1519.859619140625,525.8739929199219,1551.56151657859,521.5580362051189,505.7940105351257,-3190.7179551662557,46.06786180702602
280,4.671704384122685,1507.363525390625,525.9089202880859,1542.7219183409973,522.4282130217124,556.2608064603974,-3324.256994636371,478.8380594003743
281,4.688389042637408,1494.6807861328125,528.357421875,1533.1136918993604,523.61405479237,617.8328619371687,-3585.2888154931206,613.146255666305
282,4.705073701152132,1478.8214721679688,530.0966339111328,1522.255247953082,524.9105706161225,677.4665679424104,-3318.7958340975456,449.0727184692155
283,4.721758359666856,1464.3470458984375,532.1218109130859,1510.6736075421531,526.3528186755152,729.5790481577594,-3216.9161641487226,497.0175345828261
284,4.73844301818158,1447.7708740234375,534.0536041259766,1498.09306083841,527.8929757656075,786.0390652259466,-3226.216031277476,404.320426819545
285,4.755127676696304,1430.885009765625,536.6531829833984,1484.6514506238532,529.6450172091658,838.0776415665191,-3150.48232403817,-6.450809381130512
286,4.771812335211028,1413.08642578125,538.0479125976562,1470.3384456553326,531.3255962868639,890.411070461206,-2878.809594944112,-124.52194539245056
287,4.788496993725752,1394.252197265625,539.3477783203125,1455.1211959773912,532.9300326935536,933.0408917678595,-2720.6587415061476,160.35887086132743
288,4.805181652240475,1376.4064331054688,541.3776702880859,1439.3782434030068,534.6195602124601,981.2439833670157,-3271.3884500967433,17.95353840511234
289,4.821866310755199,1355.2943115234375,543.4898071289062,1422.5614570270932,536.3936095957494,1041.7132119229375,-3199.3369293319593,-237.65745556743605
290,4.838550969269924,1333.6307373046875,544.0931396484375,1404.775313082612,537.933515606287,1086.7350822351352,-2497.0372701859524,113.37491100767829
291,4.855235627784647,1313.0948486328125,546.2286987304688,1386.439220192652,539.5925522311234,1125.0265513791883,-2464.1452488813266,496.4220039509655
292,4.871920286299371,1291.20263671875,548.4983673095703,1367.3919034978717,541.3737152468127,1170.1391918740583,-2462.71683997893,200.1169156479582
293,4.888604944814095,1268.2980346679688,551.2264709472656,1347.5731297318912,543.3442663869033,1207.4722109567429,-2138.647427342199,-286.384922606514
294,4.905289603328819,1246.0386352539062,551.8066711425781,1327.2662308362942,545.0367473380383,1240.3640218993414,-1807.444046566292,-385.11736408087654
295,4.921974261843543,1222.563232421875,553.7384490966797,1306.3256311534103,546.7770876897665,1266.499266396915,-1850.860595213635,-319.68963087162
296,4.938658920358266,1200.3372192382812,554.2463836669922,1285.1279487703846,548.2709468852117,1301.1237885205235,-2252.557471668435,-249.38240693165653
297,4.955343578872991,1174.5740966796875,556.1858673095703,1263.017178352245,549.8539309700835,1340.8819170311783,-1949.5593520968469,-377.7311551936782
298,4.972028237387715,1150.33837890625,556.7215576171875,1240.481418463046,551.2274562995044,1365.2305894644574,-1430.7157931705733,-183.9226316044137
299,4.988712895902438,1125.763671875,557.6410064697266,1217.537869145437,552.5101663335489,1388.145070312887,-1447.267755459834,1.4852374595193396
300,5.005397554417162,1101.057373046875,559.8551635742188,1194.2417699257246,553.9791657816829,1413.4483625520772,-1467.0101748199086,-405.9453259473239
301,5.022082212931886,1075.2679748535156,559.9236145019531,1170.4470109112829,555.1680555257369,1436.3010216596178,-1443.1576983099294,-505.8400005478952
302,5.03876687144661,1050.0549011230469,560.7220306396484,1146.3685889536357,556.2788505485192,1460.7088836491318,-1225.5750722799494,-393.41336221921983
303,5.055451529961334,1023.2715454101562,561.1980285644531,1121.74918024494,557.262686151706,1476.5975757391795,-487.06969656588626,-438.24134946046934
304,5.072136188476057,998.6568603515624,561.6515808105469,1097.1307162662645,558.1404650834742,1476.397992545426,-133.43677725229645,-502.94372220894616
305,5.088820846990782,974.0220947265624,561.7847900390625,1072.5089919583243,558.8693300745919,1480.5099134838417,-453.6130465099559,-345.2450694874574
306,5.105505505505505,948.6853332519532,561.73291015625,1047.7442602170502,559.4420460909236,1491.1993460697522,-520.692255947426,-207.35611528092636
307,5.122190164020229,922.8414611816406,562.6895141601562,1022.7637004099684,560.0915397047702,1497.7148879560561,-247.39468397863675,-672.5756846617462
308,5.138874822534953,897.8352355957031,562.197509765625,997.7780074471153,560.5127337169412,1499.0719567209348,-267.89580275549815,-859.28254167283
309,5.155559481049677,872.6026306152344,560.7732086181641,972.7429320807393,560.5648286971858,1506.3145196568107,82.43124285566591,-419.6332390255132
310,5.172244139564401,846.5955200195312,560.8736877441406,947.5134496684977,560.6266005065768,1496.2541944279212,816.2395009650136,-101.1306165804139
311,5.188928798079124,824.0159606933594,560.3478546142578,922.8139518734702,560.570851328113,1479.0733004128474,585.6754683632898,-32.80588061879491
312,5.2056134565938486,799.5331115722656,560.8558807373047,898.1577838132292,560.6278572099513,1476.7108761591421,386.30956136700115,-234.52951155091932
313,5.222298115108573,775.0545043945312,560.1902923583984,873.5371279294897,560.5403442396408,1466.203099811722,687.697468071834,-459.7630929923918
314,5.238982773623296,752.0128784179688,559.6784362792969,849.2322780271855,560.3679626475721,1453.8534852389023,900.6557165660197,-702.3000115748755
315,5.25566743213802,728.2012023925781,558.517578125,825.0260629002642,559.9978857430577,1436.4675338260354,1275.2235364989974,-583.4802739579445
316,5.272352090652744,706.4440612792969,556.6387023925781,801.3096625760708,559.3260490729618,1411.66141871213,1123.1454888632652,-102.45709817504792
317,5.289036749167468,684.4362182617188,556.7243804931641,777.9349737132004,558.8057153570023,1399.078508961871,877.8518019541298,-265.7736360492506
318,5.305721407682192,661.4485168457031,555.6273803710938,754.637682339701,558.1700483598206,1382.6353144905966,1855.275073543933,-364.4049751721218
319,5.322406066196916,640.5561828613281,553.9078216552734,731.8213824440264,557.3176030189112,1337.5593732357327,2351.7107406680807,-135.60225531606147
320,5.33909072471164,622.8723297119141,553.7709808349609,710.0315718976041,556.6082785821211,1304.366182403296,1805.9894334365817,-323.5305643568581
321,5.355775383226363,601.5059509277344,551.9593658447266,688.3264477036303,555.6784960346422,1277.7745062362696,1965.1143904304772,-425.53068005414957
322,5.372460041741087,583.87646484375,550.71728515625,667.4364511316543,554.6862538589638,1239.4848619469637,2132.4663859465873,-308.7041256526795
323,5.389144700255812,565.3526458740234,549.082763671875,647.0196900801282,553.5655558215461,1207.227711585965,2345.8874659028515,-270.0314499601295
324,5.405829358770535,548.0005187988281,547.8401947021484,627.2158558238682,552.4204835976666,1161.8394423073485,2510.5428015843645,-242.7603147462578
325,5.422514017285259,532.7621002197266,546.0777282714844,608.3251047030399,551.1519325324302,1124.1137233455956,2299.454143397452,-164.90783767774337
326,5.439198675799982,515.6534729003906,544.8142547607422,589.7907783425101,549.8843969780927,1085.6482173749982,2598.633420127553,-107.6440075759574
327,5.455883334314707,501.7918243408203,543.2358245849609,572.1909875421721,548.5546824994664,1037.8833586390465,2730.978668502925,-148.27615383353123
328,5.472567992829431,487.5325927734375,541.9235076904297,555.2593085884253,547.2284475376591,995.1726418825307,2735.507938598479,-90.73743104088317
329,5.489252651344154,474.4519958496094,540.0478363037109,539.0978460406621,545.7923252908695,947.1553262601728,2881.76909229024,189.88596580320564
330,5.505937309858878,462.4779052734375,539.1880035400391,523.7738578872172,544.4714609407034,898.8177483039926,3007.4385061810826,294.2834067345839
331,5.522621968373602,450.9725036621094,538.3211975097656,509.2135870421957,543.2414082545159,846.3257182440775,3107.2176146682286,206.74021948696054
332,5.539306626888326,441.33177185058594,537.2451782226562,495.63722400387377,542.042162248144,794.923343567099,2934.658847822029,135.2284530380855
333,5.55599128540305,431.39735412597656,536.4348449707031,482.7892500282943,540.9206987926559,748.3832757259146,3166.9684110528833,-42.644072310890806
334,5.5726759439177735,422.68482971191406,535.1344146728516,470.7683659650183,539.7634419686951,689.8559030797607,3598.6287492040174,20.950116810472082
335,5.589360602432498,416.3833770751953,533.7087554931641,459.89136818705373,538.5525046735889,628.8203855554177,3387.493070350378,280.42545125733886
336,5.606045260947221,409.9676361083984,533.3302307128906,449.9066217713227,537.5080498814493,576.4593307073211,3186.373530434803,329.54888193081524
337,5.622729919461945,404.2010040283203,532.4506378173828,440.7654982227223,536.496567468636,521.927503100591,3363.97976439543,157.61112677457504
338,5.63941457797667,399.9027099609375,532.1118011474609,432.59294057036533,535.619614204401,464.3358262602981,3387.5640214469167,34.701537393633544
339,5.656099236491393,396.5555267333984,530.6022033691406,425.3854578029719,534.616132037349,409.578305655085,3542.3600248878465,319.89110002781945
340,5.672783895006117,393.7149200439453,530.3845672607422,419.05135025116664,533.7698190820277,345.7282834102362,3902.195205696564,626.3160479785624
341,5.6894685535208405,393.5439758300781,530.3802185058594,413.94987536694896,533.091898966794,277.75132025304754,3696.6072132041936,555.1233528490834
342,5.706153212035565,393.47499084472656,530.7195739746094,409.8548984625045,532.6174339683571,221.01861060939234,3307.4491519447793,527.1845820486494
343,5.722837870550289,393.7329406738281,530.4592742919922,406.6305069047693,532.1858020330842,166.0950916266088,3271.0768462440374,624.534705345872
344,5.739522529065012,395.1846160888672,531.5171661376953,404.3413287415889,532.0520748540064,110.37137891354983,3598.1965047367657,417.6573138146432
345,5.7562071875797365,397.40228271484375,531.6673583984375,402.95351953623987,531.9751315628927,45.25927078479348,3748.5418877605935,176.97356913159308
346,5.77289184609446,402.3578796386719,531.8583831787109,402.8343915567263,531.9517818860563,14.901195104389632,3390.2274060423124,138.04888304968483
347,5.789576504609184,405.9153137207031,532.00048828125,403.45057598952167,531.9615231650951,67.98906154189989,3386.5354367685295,204.238252752308
348,5.806261163123908,411.7102508544922,532.1799468994141,405.1025109625158,532.0052079119589,128.0623847484465,3326.7515005625546,324.74705915316014
349,5.822945821638632,418.182846069336,532.8558502197266,407.71857798387987,532.1753363735124,179.4132656023557,3413.1181105473856,321.02677012071797
350,5.839630480153356,424.50071716308594,533.3998718261719,411.0750058197211,532.4202434640443,242.4007247589566,4134.105187926998,68.03641695989808
351,5.856315138668079,434.6356048583984,534.0521087646484,415.78712562745665,532.7466165241651,317.27499295129365,4026.5159974365924,80.69837585894425
352,5.872999797182803,445.1058654785156,533.5687255859375,421.65087359766846,532.9110383365196,376.67892004700036,3312.8248962341695,354.48781946341984
353,5.889684455697528,455.0927276611328,535.3946228027344,428.3392444103614,533.4077552297625,428.30348860767685,3032.384894988716,201.4663280542576
354,5.906369114212251,466.2210693359375,535.3517761230469,435.9156093954767,533.7965594084194,478.08309457377965,3175.5611078360216,360.8795984117131
355,5.923053772726975,477.67735290527344,536.2799072265625,444.26795809743606,534.293228972048,534.8401319598948,3185.743162313014,710.2503344676935
356,5.9397384312416985,491.510009765625,538.2467041015625,453.7163684310739,535.0839239979509,585.8101578266371,2743.376096762675,426.04762707900613
357,5.956423089756423,503.8546905517578,539.5121765136719,463.74403285521066,535.9695745010952,627.2175139604848,2835.7005365877703,319.85833643229853
358,5.973107748271147,517.8834075927734,540.3501892089844,474.5719078027232,536.8456974426731,681.0069350430076,3090.2053223680014,444.6963342380004
359,5.98979240678587,533.600830078125,542.6276397705078,486.37769225780363,538.0020859082401,731.2441783545216,2827.2416456843057,140.99881742480375
360,6.0064770653005946,548.8313598632812,543.5048828125,498.8684257788992,539.1026452890922,775.4018442500901,2710.3464525710697,36.5072544977902
361,6.023161723815318,565.3238830566406,544.5474243164062,512.1595172344475,540.1916010945549,821.4427031312418,2714.795250160092,321.6069992186044
362,6.039846382330042,582.2766571044922,546.2348175048828,526.1829452084565,541.4002443766205,866.5811993362111,2719.779432310901,161.15414996450636
363,6.056531040844766,600.0897064208984,548.0951690673828,540.964297450945,542.739229314773,912.334023705612,2756.4656126456357,-306.721299495782
364,6.07321569935949,618.7726593017578,548.4295349121094,556.5259698211075,543.8772904342403,957.4780696486237,2297.201168977477,-319.6928219609979
365,6.089900357874214,638.0882873535156,549.2174377441406,572.8384333275892,544.9453198962203,988.0119425694919,1973.2455457874385,-153.78793942220273
366,6.106585016388937,655.7810363769531,550.2104949951172,589.426953937462,545.9983549159997,1022.8581128540496,2390.4379828638484,42.760496026885676
367,6.1232696749036615,676.8411865234375,550.9074096679688,606.9098004546572,546.9801658663936,1067.7122148967808,2415.8647518302787,294.63155185192636
368,6.139954333418386,697.3093872070312,552.9145050048828,624.989717805132,548.1670336940915,1103.9279732482553,2072.3504398233163,99.1545134791968
369,6.156638991933109,718.3974304199219,554.0473022460938,643.67126032809,549.343087404492,1136.938668047733,1816.2960788167838,-331.8112711979286
370,6.173323650447833,739.6152954101562,554.8582611083984,662.8600673445034,550.4461221452734,1163.7973477530645,1795.7949765507,-313.3996338726379
371,6.190008308962557,760.8356628417969,554.8981781005859,682.4551864439621,551.336533336336,1196.2090449109412,1568.8400198030795,14.132357222299788
372,6.206692967477281,783.8295288085938,556.5350494384766,702.7300549168884,552.3762365567641,1216.1056795389763,1091.0598577151031,-108.91597988019998
373,6.223377625992005,804.0099487304688,557.2236328125,722.9860336796046,553.3457158079112,1232.4104310267007,1058.1714295964266,-325.7567158586862
374,6.240062284506728,827.130615234375,557.5424957275391,743.8149499905587,554.1850717918369,1250.8981473205267,1367.1751634480825,-308.6848007007727
375,6.256746943021453,848.2160339355469,558.2205352783203,764.6951667795564,554.9921644891336,1277.5941017848618,1356.5586241060664,-384.2769164829858
376,6.273431601536177,873.3303833007812,558.2822570800781,786.4222100838014,555.6501830073225,1295.7068072765148,769.3472703430671,-429.3754970317701
377,6.2901162600509,893.8853759765625,558.4528503417969,807.9148432623537,556.2107164742174,1302.8478247179942,911.1020300402233,-405.77097186570313
378,6.306800918565624,917.7713623046876,558.3430328369141,829.8861470708206,556.6371797467568,1325.7940894073158,1232.6262051524827,-385.133328251846
379,6.323485577080348,941.2006225585938,558.3384704589844,852.1490421683752,556.9774378892023,1343.748033084567,822.812340679011,-337.6866242127833
380,6.340170235595072,965.0169677734376,558.0668792724609,874.7226272893877,557.1953261658541,1353.1023167744906,515.6368008839781,-354.0683602934972
381,6.356854894109796,987.6067504882812,558.0594024658203,897.2994519291665,557.3681414258474,1360.859238650595,349.89080243423086,-425.3360715261233
382,6.37353955262452,1011.4685668945312,557.3235015869141,920.1332749222395,557.3592134580607,1364.7295378490912,213.4187080455522,-268.7430684561409
383,6.390224211139244,1033.6642456054688,556.9892883300781,942.8394690588854,557.2852284324642,1367.9780270256151,314.159273953941,-111.08500748046043
384,6.406908869653967,1057.5499572753906,556.9783477783203,965.7815667021864,557.2238523016355,1375.2244942031812,175.2302066987031,-320.1497052739702
385,6.423593528168691,1080.520263671875,556.4976959228516,988.7293060961242,557.0786210258788,1373.8983931259602,-189.2433696807202,-445.7297025246639
386,6.440278186683416,1103.2076721191406,555.3455200195312,1011.6249793007275,556.7320008246093,1369.05770581349,-139.889397972016,-338.1857000999775
387,6.456962845198139,1125.5421752929688,554.950439453125,1034.408418499176,556.3756885503125,1369.3986257797187,-139.39487379803177,-388.7478174115281
388,6.473647503712863,1148.929443359375,553.8151245117188,1057.3126234712158,555.8635757425938,1364.668669080946,-585.0419443741048,-452.3999531216283
389,6.4903321622275865,1170.4110717773438,552.7451019287109,1079.9323131324413,555.2398809798173,1350.2551590396347,-718.1244159622729,-506.6022337316002
390,6.507016820742311,1192.0148315429688,551.4974670410156,1102.3488168145468,554.491398192057,1341.2485824712282,-854.7486344594363,-521.3378468758679
391,6.523701479257035,1213.8875732421875,549.7342376708984,1124.656568100075,553.5399660878253,1322.4018496566769,-1077.6429549501918,-137.13087058112683
392,6.540386137771758,1233.5399169921875,548.5336608886719,1146.4332378784975,552.5387050479947,1305.5016281641506,-953.1043320426324,112.34097293164132
393,6.5570707962864825,1255.1713256835938,548.2819519042969,1168.1808554395168,551.6873544192551,1290.4647950265837,-1143.4464030789604,-223.45610993349555
394,6.573755454801206,1274.5584106445312,546.8061065673828,1189.4563664805196,550.7111048488807,1267.7296869440559,-1404.041972512452,-555.6963120466608
395,6.59044011331593,1294.3340454101562,545.0851898193359,1210.431902266447,549.5859218429717,1244.6111701906068,-1675.5646095561751,-523.18937416222
396,6.607124771830654,1312.852783203125,542.9799652099609,1230.9160784537826,548.2647305163696,1212.9219826219653,-1727.4550434513149,-357.76636372475105
397,6.623809430345378,1330.421630859375,541.4506378173828,1250.8171889349012,546.9019119765723,1187.8691867280693,-1579.7959581350005,-276.2809330182149
398,6.640494088860102,1348.9924926757812,539.4922485351562,1270.4522496830773,545.4199792882891,1161.0020841840685,-1744.0883956287726,-319.4336856886407
399,6.657178747374825,1365.4077758789062,537.8713836669922,1289.443354922243,543.9102601640298,1130.6821910015412,-1744.0911736575727,-185.19964431263134
400,6.673863405889549,1382.4583740234375,535.4566345214844,1308.0463587424822,542.2195350355207,1103.5053991477812,-1938.8996289480565,222.37500426709903
401,6.690548064404274,1398.4518432617188,534.6837921142578,1326.1274556463295,540.7123864512681,1065.5878816675538,-2157.0800026379366,388.13890225371415
402,6.707232722918997,1412.8975830078125,533.4839935302734,1343.481481118626,539.2667078670692,1030.6937282833535,-1957.337616021745,348.48573016854743
403,6.723917381433721,1428.1221923828125,532.6667175292969,1360.4096233714636,537.9467097995148,999.551789817698,-2210.221581240745,38.660028912553116
404,6.7406020399484445,1442.0469360351562,531.7227783203125,1376.737085904202,536.7019235036744,957.0865168983858,-2789.106632158466,-120.00569741719164
405,6.757286698463169,1454.205078125,529.3127136230469,1392.2306843483616,535.224081527549,907.1332161592899,-2709.9802390081422,147.73070807116756
