frame,t,cx,cy,cx_smooth,cy_smooth,speed_px_s,ax_px_s2,ay_px_s2
402,6.707232722918997,1412.9252319335938,533.3812408447266,1342.258633378579,538.3538799038967,1041.2957709980908,-1855.281832702949,-11.517879329550851
403,6.723917381433721,1427.2079467773438,532.0167846679688,1359.248496058332,537.0864608567111,999.9875104914836,-2375.192656026069,-62.232403841068844
404,6.7406020399484445,1440.6642456054688,530.7841949462891,1375.5316459677595,535.8260076746268,962.4260000784069,-2441.8075384271506,-55.71123364480218
405,6.757286698463169,1454.1744384765625,529.2288970947266,1391.2602044695202,534.5065855586467,918.9160895815669,-2738.3276879396544,-90.52440212038209
406,6.773971356977893,1465.3875732421875,528.1541595458984,1406.0856782240537,533.2361003560972,871.6493073665594,-2632.851469931982,-239.25730202596105
407,6.790656015492616,1476.7710571289062,526.1851501464844,1420.2227540050244,531.8259103141746,832.1899598944883,-2507.4153834239296,-65.17096421659608
408,6.8073406740073406,1487.6489868164062,524.5952453613281,1433.7080005673008,530.3797773236054,788.5969546117251,-2754.352200824156,245.7402663019052
409,6.824025332522064,1497.1343383789062,523.8442230224609,1446.393268129622,529.0726664633764,739.9242807329243,-3019.0697914233933,234.5174894967986
410,6.840709991036788,1505.7435302734375,522.6947784423828,1458.2633205583852,527.7970888591777,687.5923404828106,-2874.7661345960805,168.95282615553833
411,6.857394649551512,1512.956787109375,521.7144470214844,1469.2020138685832,526.5805604916391,643.9470369935389,-2707.83165731627,270.48517249025804
412,6.874079308066236,1521.2797241210938,520.6904144287109,1479.6175559190856,525.4025312790535,596.788662715137,-3001.6518966606327,407.00938046070087
413,6.89076396658096,1526.507568359375,520.3380889892578,1488.9955584071436,524.3896428210944,542.8993565997923,-2959.923182821036,418.69681930353954
414,6.907448625095683,1532.1648559570312,519.7473449707031,1497.6294179171211,523.4611832510162,497.08967549648975,-2788.520489079712,429.3403626954928
415,6.924133283610408,1536.9483032226562,519.4800109863281,1505.493194978228,522.6649487980786,448.86921365351776,-2966.14688512051,371.94502444545014
416,6.940817942125132,1540.7083740234375,519.3297576904297,1512.53623078727,521.9979105765489,397.3626627546985,-3179.9327490967844,263.2319725608959
417,6.957502600639855,1543.2950439453125,518.7804565429688,1518.6879934188785,521.3544197698329,342.4103354068449,-3338.343433861055,316.13668168447725
418,6.974187259154579,1544.7587890625,518.7210693359375,1523.902152547603,520.8277496830539,285.4676700488457,-3345.6449079037775,403.9910616261643
419,6.990871917669303,1545.2189331054688,518.6685638427734,1528.1655086591763,520.3959125149978,229.98334207019136,-3247.4724947098657,406.6761450155956
420,7.007556576184027,1545.05126953125,518.9535369873047,1531.542660833591,520.1074374094592,176.30536533262594,-3318.1142612206754,341.26416042657127
421,7.024241234698751,1543.9639892578125,519.0214691162109,1534.0269265184354,519.8902437508095,118.68384258778839,-3528.861151649739,326.31719819620946
422,7.040925893213474,1541.3343505859375,519.274658203125,1535.4884113319358,519.7671266412726,58.054087714042815,-3762.971441012395,347.9601407212958
423,7.057610551728199,1537.8409423828125,519.6711578369141,1535.958917542111,519.7479328804009,7.457973119842269,-3653.380235681613,384.03432400401607
424,7.074295210242922,1532.3845825195312,520.0796356201172,1535.2440505375953,519.8142734283442,64.58207323764027,-3172.8498622411726,441.2375938196821
425,7.090979868757646,1528.137939453125,520.9091491699219,1533.8228283207013,520.0332485766597,114.34312249319883,-3348.682588642175,389.1777719997305
426,7.10766452727237,1522.0421142578125,521.6307220458984,1531.4666855081236,520.3527432705075,177.0714449618529,-3595.269862725474,381.8786274947613
427,7.124349185787094,1513.9229736328125,522.3486175537109,1527.9579431330615,520.7519181271482,234.95211590030416,-3294.506639831963,589.7067785034993
428,7.141033844301818,1506.5979614257812,523.5745239257812,1523.6859467916054,521.3164392868748,288.64985697056625,-3316.429526048126,586.1880483267046
429,7.157718502816541,1497.379150390625,525.3704071044922,1518.4245875114093,522.1272328503983,347.23285737462027,-3273.0484069933973,298.42920902139963
430,7.1744031613312655,1487.36328125,526.1553802490234,1512.2123262591274,522.9328623301233,398.2134118921921,-3181.118495680843,239.1407631619561
431,7.19108781984599,1477.3839721679688,527.4428100585938,1505.2466554408957,523.8348518758174,453.51243608933174,-3323.0892392206806,394.4915648581623
432,7.207772478360713,1464.995849609375,528.7384490966797,1497.1964942745917,524.8155713199899,509.87625940980075,-3014.790298912638,400.6277621171155
433,7.224457136875437,1453.05615234375,530.6464233398438,1488.3684258884236,525.9817417239607,554.9960466282837,-2737.7078766225713,285.9726130715394
434,7.241141795390161,1440.6445922851562,531.7949523925781,1478.82365916777,527.1443838576843,601.7091551677781,-2927.7551003860644,213.46601359957094
435,7.257826453904885,1426.9140014648438,533.6577911376953,1468.441727627185,528.4470653136865,652.8343285836845,-3088.0477524072194,88.3748171938696
436,7.274511112419609,1412.186767578125,534.7662048339844,1457.190735617373,529.710893217746,704.4047330435328,-2931.25305834728,75.04106187113757
437,7.2911957709343325,1396.6193237304688,536.2104034423828,1445.0764532399921,531.0107952626734,750.3164840572081,-2761.5830234346176,153.25097553153137
438,7.307880429449057,1381.163330078125,537.7616271972656,1432.2938286076187,532.3609616495919,796.5803631194237,-2813.9660138515246,86.31441966009015
439,7.32456508796378,1364.0053100585938,539.2820129394531,1418.636124897814,533.7451719075642,844.0236572438384,-2632.179599112689,22.811091707809283
440,7.341249746478504,1346.773193359375,540.5550231933594,1404.2635385901262,535.1071421647232,884.0654987383787,-2504.7511332976756,74.75583607411227
441,7.3579344049932285,1329.27001953125,542.0961761474609,1389.264834778351,536.5049489612708,927.4677715547075,-2748.3729117118382,55.526495962710214
442,7.374619063507952,1310.1615600585938,543.6630249023438,1373.4441798343996,537.9365641494853,975.5712196048253,-2635.713279681044,-184.06228693461526
443,7.391303722022676,1290.3892822265625,544.8865203857422,1356.8332003128323,539.3265553967367,1014.5886576491275,-2346.0982910240054,-78.42907387033438
444,7.407988380537399,1271.1168212890625,545.4989318847656,1339.6899245080785,540.5610306943425,1053.3793380814818,-2310.188208526819,559.8062655891677
445,7.424673039052124,1250.1860961914062,548.0600280761719,1321.7891588447442,542.0608301707084,1092.9673493468893,-1982.9143834036295,587.9695633164383
446,7.441357697566848,1229.6596069335938,550.8009185791016,1303.3632484625143,543.8088478523871,1120.9662165152329,-1744.0072550263067,-12.183615609775188
447,7.458042356081571,1209.2326049804688,552.0136871337891,1284.5371197661052,545.4498157086675,1150.9098304415616,-1742.5791918022805,-420.20757169366607
448,7.474727014596295,1187.3245239257812,553.4162292480469,1265.0946005980404,547.0430984165434,1177.7623896162963,-1722.4713623342395,-382.0639186639032
449,7.491411673111019,1166.3450927734375,553.6820831298828,1245.34469903312,548.3708953592113,1207.2371699701127,-1898.8014746342888,-136.94148266753155
450,7.508096331625743,1143.1610107421875,555.7760009765625,1224.9079613749336,549.8519164826816,1240.6438057459507,-1762.1378715402898,-145.03379236238607
451,7.524780990140467,1120.557861328125,556.2897796630859,1204.037941365572,551.1394891187625,1265.589449644091,-1460.2480987815798,-137.04242772243833
452,7.5414656486551905,1097.64404296875,557.938232421875,1182.7591616862076,552.4992377793851,1288.9801130101205,-1502.4440973138553,-230.1298740054972
453,7.558150307169915,1074.4892578125,558.7804718017578,1161.105180911466,553.7554845838597,1315.1894058349237,-1403.0979205455005,-391.5747297382602
454,7.574834965684639,1050.266143798828,559.4295959472656,1138.9373734889386,554.8903068565409,1335.0137217824338,-1112.288556277148,-415.47002082693825
455,7.591519624199362,1027.30078125,560.1160583496094,1116.6100550411509,555.9354571551546,1351.5883673655042,-1008.0301023528664,-411.65513734504066
456,7.6082042827140866,1002.9449768066406,560.3518981933594,1093.8770393942489,556.8187453627955,1368.0248016819635,-747.7629590864817,-358.1120202592922
457,7.62488894122881,979.4542236328124,561.01025390625,1070.9924762419616,557.6570470714864,1376.0683990711889,-621.9554601430063,-448.92315320253215
458,7.641573599743534,955.9504089355468,561.1139221191406,1047.9840627806786,558.3484220810172,1388.2886895287647,-668.2472967954163,-533.6200083431328
459,7.658258258258258,931.4754638671876,561.0000915527344,1024.6823429979804,558.8787559753607,1397.884737013434,-342.81729507383716,-442.6657740340564
460,7.674942916772982,908.0055541992188,560.9045104980469,1001.3469852382281,559.2839068798979,1399.4158628163727,88.69199144169397,-309.87915493178537
461,7.691627575287706,884.564453125,560.9021301269531,977.9904788155825,559.607551529309,1394.7562429105853,233.44194338219677,-247.82384475627725
462,7.708312233802429,862.0814208984375,560.9414825439453,954.8086672321535,559.8743377322363,1391.5218005263332,146.70700610456697,-305.7176799767008
463,7.7249968923171535,838.55810546875,560.8046112060547,931.5585548794729,560.060392427,1389.7686896442813,171.8773658804712,-384.6219562994112
464,7.741681550831878,815.934326171875,560.3801727294922,908.4337091379533,560.1243484874985,1385.7203917376385,265.2989472707195,-330.88082226834524
465,7.758366209346601,792.8552551269531,559.9273681640625,885.3180183357533,560.0849524228113,1380.9002101889696,606.2914954899024,-249.57620529039227
466,7.775050867861325,770.4987487792969,559.6897888183594,862.3541644244622,560.0059197019209,1365.5097694376364,1088.565269616025,-368.1486228988635
467,7.791735526376049,749.3463134765625,559.1343536376953,839.7525942348823,559.8316064890757,1344.6641980772372,980.7253428137992,-419.0710094460195
468,7.808420184890773,728.4233703613281,558.0613403320312,817.4867494601715,559.4775532576668,1332.9371677951044,785.3750661399245,-206.09216280683046
469,7.825104843405497,706.4490966796875,557.6478881835938,795.2792189040748,559.1116202428523,1318.5591441375,1195.3429564052349,-158.78672063380407
470,7.84178950192022,686.3524169921875,557.1520233154297,773.4938585216973,558.7197008573678,1293.154043395175,1465.385161833081,-247.82952178173434
471,7.858474160434945,666.7089233398438,556.1953125,752.1368714853268,558.2148231858943,1269.8426231888552,1413.6288725236445,-341.8468833221774
472,7.875158818949668,647.115966796875,555.5701446533203,731.1326905476365,557.6858874793795,1246.2910110878158,1589.9858562534791,-539.48064888764
473,7.891843477464392,628.3123168945312,553.9433288574219,710.5686158170155,556.937375754988,1217.3937366117432,1879.5495309089602,-544.1489760090187
474,7.908528135979116,610.4354858398438,552.5072784423828,690.5419898215812,556.051356292467,1184.3292422542906,2157.0627033408964,-303.2603973129419
475,7.92521279449384,593.29833984375,551.0646362304688,671.093259826015,555.0540122800674,1145.953314277777,2075.980724418201,-65.9096367630475
476,7.941897453008564,577.3929748535156,550.1796569824219,652.3532028315152,554.0791412205383,1115.2522556957597,1769.369595660297,22.25131308235609
477,7.958582111523287,560.2348480224609,549.1697235107422,633.9295318697044,553.0972576785791,1086.9533840019326,2145.424326197357,-36.76552376578206
478,7.9752667700380115,544.9550170898438,548.2694854736328,616.1346289137323,552.1317032375898,1043.836371169365,2560.0960125635174,-104.36677555041138
479,7.991951428552736,531.2352752685547,546.9710083007812,599.1547581846968,551.0995642502281,1001.8673990684385,2426.389527640815,-169.15280153607387
480,8.00863608706746,517.2147216796875,545.9420013427734,582.766750883695,550.0680516687372,963.3812415826825,2516.154517076855,-192.76376957281013
481,8.025320745582183,504.3419799804688,544.2953796386719,567.0817967030498,548.9135172627242,918.5354968639266,2748.1198150968303,-99.5101490035072
482,8.042005404096907,492.676010131836,543.2947082519531,552.2006393888071,547.7897554605701,872.1687033708616,2807.289995746869,-78.0897926269406
483,8.05869006261163,481.54193115234375,541.9243011474609,538.0688977415144,546.6166645979483,825.366367394261,2745.758835985478,16.71958540761443
484,8.075374721126355,471.52679443359375,540.6558685302734,524.7604770799303,545.4245053844134,780.814882908341,2611.102001998206,242.94445405955366
485,8.092059379641078,461.5252532958984,539.9941253662109,512.1134323231239,544.3384293807728,737.8616029241604,2866.612872450449,320.37118771700807
486,8.108744038155802,452.685302734375,539.295166015625,500.22780640537417,543.3297767077432,684.5933905272976,3255.6983160774907,325.1094838662484
487,8.125428696670527,445.83863830566406,538.7655487060547,489.34997278543216,542.4169311074056,628.694043476573,3308.335908690078,283.18588380920505
488,8.14211335518525,439.2020721435547,538.3175811767578,479.3203926570567,541.597061121276,573.7928734992956,3276.905807676385,174.92012214617284
489,8.158798013699974,434.0703430175781,537.6655731201172,470.270382729161,540.8107635210444,519.2473925218211,3256.549662837013,40.76799515535731
490,8.175482672214699,429.2277221679688,537.0525512695312,462.0618506169226,540.0591210707418,465.4576276648636,3370.1967769860476,152.1510963600865
491,8.192167330729422,425.8375854492188,536.0134735107422,454.81699758338186,539.2499915587418,406.8092696796477,3556.399053254774,315.6912081407186
492,8.208851989244145,423.51231384277344,536.4530487060547,448.5560608352602,538.6906029882044,346.32814875672705,3449.9777960866722,173.57805927680306
493,8.225536647758869,422.39427185058594,535.4413146972656,443.3237030383254,538.0407453300166,291.74696225038804,3149.4439662123723,203.8270921021748
494,8.242221306273594,421.16448974609375,535.4138488769531,438.89186037987906,537.515366039404,241.13571936052833,3186.5719335620934,295.79465995119926
495,8.258905964788317,421.1193084716797,535.2308502197266,435.33734999823923,537.0584628754684,185.0242701073942,3407.994555248337,311.1680225985749
496,8.27559062330304,422.5303192138672,535.1136474609375,432.7759438413649,536.6694997925623,127.04661411005645,3358.553928766935,526.8210693930934
497,8.292275281817766,424.6254119873047,535.4353485107422,431.14583747055286,536.4226695361983,71.6295515161552,3265.980586542063,600.4713957292274
498,8.308959940332489,427.4157257080078,536.360595703125,430.3998151180439,536.4102547695837,16.65533518474942,3261.7567132645136,362.03808550547615
499,8.325644598847212,431.35589599609375,536.6365203857422,430.5910312936539,536.4555078928155,37.881813488547174,3300.586545318254,127.43536897625063
500,8.342329257361937,435.91432189941406,536.9486846923828,431.6556894148059,536.554143252729,93.65858510210784,3423.331025788194,182.13457488353836
501,8.35901391587666,441.9345703125,536.9346618652344,433.71146559434476,536.6302469752301,152.22479417717676,3362.329794623229,400.3123901711121
502,8.375698574391384,448.77154541015625,537.9832153320312,436.72348155750706,536.9008406465904,206.54942859878742,3206.470342126585,310.04916932989266
503,8.39238323290611,455.9855346679688,538.6503295898438,440.57589217959946,537.250738435241,259.696708636013,3321.727711018976,163.76672918304916
504,8.409067891420833,464.5050048828125,538.9609527587891,445.3617147202421,537.5927812999507,317.46750816111813,3332.412624187291,250.15268763720292
505,8.425752549935556,474.24864196777344,539.8968048095703,451.1391001697484,538.0535860018747,371.2089306773855,3125.8597220443244,273.16078412668446
506,8.44243720845028,483.9967346191406,540.6020050048828,457.71062705962686,538.5632698024764,422.1677973475656,3103.362023750902,225.92841386231066
507,8.459121866965004,495.0724334716797,541.5499267578125,465.18298834203745,539.1606011935437,475.03872255783483,3165.267856666176,172.74548028073752
508,8.475806525479728,506.8438873291016,542.2842559814453,473.51516813945034,539.7853321511241,527.9231556558279,3148.687763052656,207.11306306082383
509,8.492491183994451,519.6965179443359,543.1585235595703,482.7514381004275,540.4599704328133,580.3296526461404,3023.752686974103,268.5365209975239
510,8.509175842509176,533.123291015625,544.3502044677734,492.825808683467,541.2380172398053,629.21159365293,2772.5447668254783,256.99429688654686
511,8.5258605010239,547.1311187744141,545.3397216796875,503.68687070165646,542.0583581277817,673.2321365044328,2577.9148405291016,284.10443225786094
512,8.542545159538623,561.3710632324219,546.6509094238281,515.2237092078096,542.9768683869911,715.7128269869448,2849.493760145997,322.71338582390854
513,8.559229818053348,576.5693664550781,547.9580230712891,527.4928406572633,543.9730993238508,768.8734711122033,2869.6320631856433,257.6499829381971
514,8.575914476568071,594.0014038085938,549.4829254150391,540.7945532875294,545.0750645420884,811.8520276418458,2292.9896548147008,14.046193186804885
515,8.592599135082795,609.2926788330078,550.5734252929688,554.4941783966251,546.1747366922646,845.1908429664322,2266.895545021136,-137.63578840794594
516,8.609283793597518,626.6166229248047,551.2455596923828,568.918667302261,547.1889012922882,886.9381681437487,2365.06911964382,-48.67943962470076
517,8.625968452112243,644.4239807128906,552.3599700927734,584.0197299843869,548.2231150523852,923.7985870730931,2270.970958880822,-99.40254856280308
518,8.642653110626966,662.3026428222656,553.3502044677734,599.6763125519627,549.2485329354629,962.3456504623686,2342.1588722598863,-275.6629739611046
519,8.65933776914169,681.6649169921875,553.8099060058594,616.0740334400077,550.1608075495423,1001.2691438850782,2072.890982760233,-170.8887739927668
520,8.676022427656415,700.9137573242188,554.3628234863281,633.0419782168499,551.0012107368995,1031.0936831362255,1924.7653969581006,-13.063326424301295
521,8.692707086171138,720.0147094726562,555.5362243652344,650.4365244680112,551.9082134625664,1065.3927463826842,2090.888126058009,-148.27853748903703
522,8.709391744685862,741.0083618164062,556.0638580322266,668.5508919376903,552.7393423764985,1100.5565739384192,1916.2840678103166,-274.3992997433427
523,8.726076403200587,761.4326477050781,556.4951782226562,687.1272430911679,553.4905095457301,1128.8804044312851,1661.8273909968557,-180.45952940032907
524,8.74276106171531,782.4590759277344,556.8975982666016,706.1936096584813,554.1719272899045,1155.7302398729005,1449.0863142076632,-90.24503648217865
525,8.759445720230033,803.5676879882812,557.6716003417969,725.6684253244413,554.871861900283,1177.0959055879814,1144.4365903009166,-166.2308724038735
526,8.776130378744757,824.5758056640625,558.0326690673828,745.4499013923655,555.5040233337029,1193.7161275201206,1056.282249980577,-327.5579745471314
527,8.792815037259482,845.6201477050781,558.3244781494141,765.4839506549081,556.0681142968451,1212.0129519379495,1173.1816680052434,-423.9674128968654
528,8.809499695774205,867.47607421875,558.0844421386719,785.8823753676764,556.4713798652105,1232.5170493093772,1001.2407112045912,-280.827983616443
529,8.826184354288928,889.4996337890625,558.0758514404297,806.6058270519537,556.7922741802543,1245.231482324924,871.2576533494866,-104.02668131973314
530,8.842869012803654,910.7254028320312,558.4610595703125,827.4297422079693,557.1260312582659,1261.530981432696,973.3799287448492,-166.9074497353078
531,8.859553671318377,933.7703247070312,558.4988708496094,848.6978587077817,557.4005991765347,1277.6351964948951,696.133287621793,-302.9920346779445
532,8.8762383298331,955.5134582519532,558.3717498779297,870.060978616616,557.5948293168137,1284.6544068028181,314.5225103033663,-366.7785585063989
533,8.892922988347825,977.581298828125,557.9783782958984,891.5650426589178,557.6715391126307,1288.0546271015844,178.25597615008883,-340.9102918939515
534,8.909607646862549,998.9520263671876,557.5899200439453,913.0424394005718,557.6552152988937,1290.5811365670227,78.02931019962853,-320.18553132535476
535,8.926292305377272,1020.9838256835938,557.1934967041016,934.6307166571762,557.5628715799353,1290.6876523566773,106.9592006053208,-338.31620316395924
536,8.942976963891995,1042.0310668945312,556.5438690185547,956.1107867046472,557.3590710676592,1294.227927048229,210.04273308374832,-295.77386757420567
537,8.95966162240672,1064.634307861328,555.9511413574219,977.8154909359835,557.0774851256117,1297.8014965257223,-140.7397220805069,-266.27305353646074
538,8.976346280921444,1085.8031311035156,555.3579559326172,999.4130189694899,556.7335792870128,1289.6626679351536,-353.3698697088257,-220.07564667899032
539,8.993030939436167,1106.565673828125,554.5436859130859,1020.843549941217,556.2956006122274,1286.1390292358717,-314.56979121437325,-172.32499546063593
540,9.009715597950892,1128.2346496582031,554.1327514648438,1042.3217698846142,555.8630307827507,1279.285688099464,-481.6576432504662,-444.48796681725116
541,9.026400256465616,1148.319580078125,553.1570281982422,1063.5213319233164,555.321830265849,1270.461005889213,-689.5395621007992,-544.8878763265209
542,9.04308491498034,1169.3856201171875,551.2003784179688,1084.6941895620907,554.497539896273,1256.8361328990516,-889.5936052199468,-269.02592948293204
543,9.059769573495064,1188.3797607421875,550.7164459228516,1105.43130379811,553.7413211015887,1241.1201402608285,-910.1207157670651,-308.6992324814171
544,9.076454232009787,1208.6549682617188,549.1971435546875,1126.0760366908319,552.8324855922085,1226.9291166870003,-1108.9498835925042,-266.77985132135495
545,9.09313889052451,1227.3350830078125,547.7554168701172,1146.327845954228,551.8170718477902,1204.547812346193,-1147.8297214583654,-408.11500613387443
546,9.109823549039234,1245.8038940429688,547.0835571289062,1166.2230555719761,550.8703689040134,1189.4089641327105,-1202.4594316914809,-805.0827930440146
547,9.12650820755396,1264.839111328125,543.7104339599609,1185.946266723206,549.438381915203,1166.1373029252788,-1546.5068330667418,-239.9200397619752
548,9.143192866068684,1281.3705444335938,542.3053894042969,1205.0311222652836,548.0117834130218,1138.4296288741232,-1430.6304058293608,389.1472815182874
549,9.159877524583406,1299.0886840820312,541.9155578613281,1223.842634628633,546.792538302683,1117.6130993955383,-1519.8763122652563,248.77592546754977
550,9.176562183098133,1315.8602905273438,540.7624359130859,1242.2461658083753,545.5865178247636,1087.2677426479736,-1727.5387365932074,-176.861010299373
551,9.193246841612854,1331.2483520507812,539.7724761962891,1260.0466030568566,544.4237094990688,1060.5159280969388,-1569.5580247006292,-318.39029829167384
552,9.209931500127578,1347.50146484375,537.1267395019531,1277.5375754142353,542.9643154996456,1035.7929997375993,-1784.3310222546825,79.61011818492125
553,9.226616158642305,1362.3639526367188,536.6444854736328,1294.502850858732,541.7003494944431,1000.9424099577301,-2040.517949728539,156.5773411791488
554,9.243300817157026,1376.1991577148438,535.3524017333984,1310.8421122299546,540.4307599422342,967.5023320917575,-1962.664093333733,90.50754206287411
555,9.25998547567175,1390.0663452148438,534.0336608886719,1326.6869588269324,539.1513401315217,935.4112904427824,-1981.6799965675964,218.56552153541134
556,9.276670134186473,1403.0581665039062,533.3845672607422,1341.9612003623272,537.9979855573658,901.0079466019515,-2180.8349690792784,151.12376832315408
557,9.293354792701198,1415.4774169921875,532.2365875244141,1356.6644436882993,536.8457059507755,862.4668848659546,-2390.8611883403646,57.32388545418735
558,9.31003945121592,1426.6017456054688,531.2846221923828,1370.6519040717333,535.733489199097,821.3255782392525,-2403.8813012602077,-56.200392280325104
559,9.326724109730645,1437.290771484375,530.0855560302734,1383.9796775542618,534.6039025653323,782.6900218434183,-2475.7539893090106,31.35615157294933
560,9.34340876824537,1447.4105834960938,528.616455078125,1396.6658587426282,533.4064130678909,738.9247069294843,-2549.071239017223,153.81928212292314
561,9.360093426760091,1456.0272216796875,528.3594207763672,1408.5381313300402,532.3970146095861,697.5145910015194,-2466.504223268501,-86.20779757974151
562,9.376778085274816,1465.054443359375,526.6650238037109,1419.8413937359073,531.2506164484112,657.2865777661724,-2674.02346048292,-110.76406948584031
563,9.39346274378954,1472.3849487304688,525.4682006835938,1430.3501047348198,530.0941332954477,609.1272773344162,-2813.048813937483,155.44466783397297
564,9.410147402304265,1478.7964477539062,524.4808807373047,1440.039373338637,528.971482783819,563.4108664316672,-2656.8901423028365,313.4065775878996
565,9.426832060818988,1484.9910888671875,523.9357757568359,1449.0297164443473,527.9643413784224,519.8553120278856,-2733.0948850441127,366.8745044583213
566,9.443516719333712,1490.2755126953125,523.3492889404297,1457.2788756945404,527.0413308908239,471.41315193032216,-2816.159375098645,347.89625677402796
567,9.460201377848437,1494.2144775390625,523.0500183105469,1464.665996063445,526.2430683747685,425.17518984458536,-2762.50420927294,280.32042911384656
568,9.47688603636316,1498.248779296875,522.5205535888672,1471.382552710131,525.4985654175883,378.7610719894758,-2937.177652089478,328.79066144016406
569,9.493570694877883,1500.6007690429688,522.1754150390625,1477.2261959766986,524.8339353418831,326.5518164020756,-3087.484397815966,415.6325720067748
570,9.510255353392608,1502.1734619140625,522.2738189697266,1482.2156491641715,524.3219120674519,274.83943834506107,-3043.9368892036227,383.4741430392912
571,9.526940011907332,1502.879638671875,522.1504211425781,1486.3484470657122,523.8876138824771,224.19673058752778,-2991.6792366173468,385.940586662079
572,9.543624670422057,1502.9026489257812,522.3108520507812,1489.659287437726,523.572261516138,174.23121375282608,-2961.208491294825,390.9723200055081
573,9.56030932893678,1502.0599975585938,522.566162109375,1492.1394294618997,523.3710416347855,124.61130940616974,-3023.4916176499355,342.6866970184427
574,9.576993987451504,1500.47021484375,522.8056488037109,1493.8055865382698,523.2579630685706,72.7628150061185,-3186.8692138397505,373.03517202279556
575,9.593678645966229,1497.5962524414062,523.1484222412109,1494.5637197188971,523.2360549030986,18.165528217976462,-3156.2120931788663,406.0429595060569
576,9.61036330448095,1493.761474609375,523.8509979248047,1494.4032706969929,523.3590435074399,34.024714367169636,-2963.837312157152,356.0779108615789
577,9.627047962995675,1489.7545776367188,524.329833984375,1493.4735320849381,523.5532016028269,82.35126377269019,-3065.1917544242497,362.0119552403508
578,9.6437326215104,1484.6093139648438,525.0702972412109,1491.7006884609193,523.8566207305038,136.66888703592647,-3223.1892378844213,363.74172222321334
579,9.660417280025122,1478.04833984375,525.9407806396484,1488.9702187374855,524.2734527123328,190.47602590664727,-3013.0997450991886,411.2536127002478
580,9.677101938539847,1471.1643676757812,526.7023315429688,1485.409048525145,524.75922847846,238.13085040452907,-2783.812731381895,677.4698019562467
581,9.69378659705457,1463.9227294921875,528.2212829589844,1481.1117847185535,525.4516393745649,285.786520649719,-2948.063462297915,612.6465438824539
582,9.710471255569294,1455.640869140625,530.2744750976562,1476.017601602968,526.4162065191832,338.49638826033265,-3177.6564740321683,104.81308954547967
583,9.72715591408402,1445.7828369140625,530.8952484130859,1469.970648665187,527.3120148979638,391.1045635978907,-3044.137662161109,20.19312258187847
584,9.743840572598742,1435.556396484375,531.701416015625,1463.0877982290244,528.189895121496,439.0949260372863,-2820.7677523423117,226.70857299951854
585,9.760525231113466,1424.8479614257812,533.2147979736328,1455.4398308683758,529.1948756919234,485.4153745995625,-2886.538847163296,124.30080070699023
586,9.77720988962819,1413.3258666992188,534.3006286621094,1447.0170380345444,530.2160262859607,535.2149809352716,-2995.141960011757,-0.13582058778479222
587,9.793894548142914,1400.4059448242188,535.2166290283203,1437.6948193924793,531.2161468344326,584.7094348208956,-2755.7322322187392,97.50823157538753
588,9.810579206657636,1387.2764892578125,536.3454437255859,1427.611153365546,532.2420062126632,626.9903636899127,-2570.475083924968,271.89743712389964
589,9.82726386517236,1373.9617309570312,537.7619476318359,1416.8812688838432,533.3459944964978,670.9628878712768,-2544.3384369325577,252.95196467887308
590,9.843948523687086,1359.1900024414062,539.4697570800781,1405.3430155953558,534.5707470132139,712.311439491582,-2512.2801075884454,240.83772119789
591,9.86063318220181,1344.80078125,540.5045471191406,1393.2345687262846,535.7575070343993,755.1775048965212,-2679.7295040817844,176.2015408677703
592,9.877317840716533,1328.4488525390625,542.8082885742188,1380.2774254888402,537.1676633423632,801.8737880527359,-2601.6166197687526,-167.34128204645776
593,9.894002499231258,1311.9100952148438,543.1554565429688,1366.603959434041,538.3652219824844,841.0790181334988,-2402.465957849774,-334.19346982376646
594,9.91068715774598,1295.15869140625,544.4303283691406,1352.3149058284828,539.5782432598157,880.7770710274132,-2136.1390333165364,-194.2805132405192
595,9.927371816260704,1277.2312622070312,544.6910705566406,1337.2981771041927,540.6008087191808,911.6271159274083,-5614.891303447257,858.4970846335982
596,9.94405647477543,1260.6761474609375,546.4592132568359,1321.9737711755417,541.7724896267118,1069.8741309940292,-5452.602665998002,1288.4030557639535
597,9.960741133290153,1220.8056640625,551.8717498779297,1301.7401497529333,543.7923416769554,1096.607735397123,2372.480060179896,-182.69181497119507
598,9.977425791804876,1220.8449096679688,551.8375701904297,1285.5611017359406,545.4013873796503,990.478593338687,-1416.9997419886968,-683.7561676063133
599,9.9941104503196,1201.8751220703125,552.2966766357422,1268.8239058028153,546.7804452308687,1141.7249437588432,-4785.728822084486,-269.15665203457684
600,10.010795108834325,1162.5573120117188,554.2227935791016,1247.570587044596,548.2689149005153,1148.9470763463983,2798.994665606635,-536.3609505761549
601,10.027479767349048,1162.6111450195312,554.2685394287109,1230.578698639583,549.4688398061544,1047.2980907991232,-2327.4044005163305,-232.8738274848538
602,10.044164425863771,1141.1691284179688,554.8206329345703,1212.6967845952604,550.5391984318376,1225.9459467172655,-5791.966606835231,180.8564218667757
603,10.060849084378496,1097.92236328125,557.3328399658203,1189.7419003324585,551.8979267386342,1240.573064969266,3328.5751286839222,-203.97910194418114
604,10.07753374289322,1097.9002075195312,557.4626312255859,1171.373561769873,553.0108676360246,1114.665500257656,-1126.965250133835,-268.7891984252676
